TARGET_FID,Img,target_x,target_y,label,path,no_coor,split
44044,bcabb340-22b9-4dba-aa91-471c45f1a77c.jpg,0,-475,loofah,data/predata\loofah\bcabb340-22b9-4dba-aa91-471c45f1a77c.jpg,False,train
44046,bcb1fe81-1de4-4462-8b03-fdfc84656661.jpg,0,0,loofah,data/predata\loofah\bcb1fe81-1de4-4462-8b03-fdfc84656661.jpg,True,train
44055,bdf78b85-9216-45f3-a5b0-b5f73d3c61f5.jpg,0,0,loofah,data/predata\loofah\bdf78b85-9216-45f3-a5b0-b5f73d3c61f5.jpg,True,train
44099,c390a313-5859-4ace-b62b-d29d210dfce7.jpg,0,0,loofah,data/predata\loofah\c390a313-5859-4ace-b62b-d29d210dfce7.jpg,True,train
44115,c5130f2d-da5c-4da8-a0d5-769f4e9ca3a0.jpg,0,0,loofah,data/predata\loofah\c5130f2d-da5c-4da8-a0d5-769f4e9ca3a0.jpg,True,train
44119,c55ab001-47c8-4fd9-b746-612882f6f883.jpg,0,0,loofah,data/predata\loofah\c55ab001-47c8-4fd9-b746-612882f6f883.jpg,True,val
44132,c672a54d-62d2-40d8-8589-1f1682d36b58.jpg,0,-144,loofah,data/predata\loofah\c672a54d-62d2-40d8-8589-1f1682d36b58.jpg,False,train
44136,c7080fdf-f8aa-4e67-9d3c-70011f6b3f5c.jpg,0,-144,loofah,data/predata\loofah\c7080fdf-f8aa-4e67-9d3c-70011f6b3f5c.jpg,False,train
44155,c9b8ade2-2dc7-4012-a77d-e84bc407f40c.jpg,0,0,loofah,data/predata\loofah\c9b8ade2-2dc7-4012-a77d-e84bc407f40c.jpg,True,test
44206,cfebd663-6770-4b64-a0f3-9a238fbdc436.jpg,0,0,loofah,data/predata\loofah\cfebd663-6770-4b64-a0f3-9a238fbdc436.jpg,True,test
44212,d0a52ebd-08b4-4154-a06e-b298a835def7.jpg,0,0,loofah,data/predata\loofah\d0a52ebd-08b4-4154-a06e-b298a835def7.jpg,True,train
44216,d0e8393e-2524-44bb-98ed-13c4557c097e.jpg,0,0,loofah,data/predata\loofah\d0e8393e-2524-44bb-98ed-13c4557c097e.jpg,True,train
44232,d1f60b75-b9e2-4af9-ab8c-ba1900e79ae0.jpg,0,0,loofah,data/predata\loofah\d1f60b75-b9e2-4af9-ab8c-ba1900e79ae0.jpg,True,val
44238,d2b7fe53-a346-45fe-91b9-476a3fa76e04.jpg,0,0,loofah,data/predata\loofah\d2b7fe53-a346-45fe-91b9-476a3fa76e04.jpg,True,train
44240,d2f8a144-74a4-4a4f-9b7e-81620c76766d.jpg,0,-475,loofah,data/predata\loofah\d2f8a144-74a4-4a4f-9b7e-81620c76766d.jpg,False,train
44263,d54f3e9f-f38c-427c-a237-cfff1fa438ea.jpg,0,0,loofah,data/predata\loofah\d54f3e9f-f38c-427c-a237-cfff1fa438ea.jpg,True,test
44265,d59f2883-b09c-4076-94ab-eb39dfd3fd9b.jpg,0,-144,loofah,data/predata\loofah\d59f2883-b09c-4076-94ab-eb39dfd3fd9b.jpg,False,val
44275,d6b45d34-20d8-43d1-a293-10c074ca1f59.jpg,0,-429,loofah,data/predata\loofah\d6b45d34-20d8-43d1-a293-10c074ca1f59.jpg,False,test
44290,d80c699f-93c6-42ce-a04a-e916bd3cbb63.jpg,0,0,loofah,data/predata\loofah\d80c699f-93c6-42ce-a04a-e916bd3cbb63.jpg,True,train
44295,d888ca5f-fbe9-4c5d-9cbb-fe4e7ef69019.jpg,0,0,loofah,data/predata\loofah\d888ca5f-fbe9-4c5d-9cbb-fe4e7ef69019.jpg,True,train
44302,d90afd68-cbda-4882-92a1-18674ffb01a0.jpg,0,0,loofah,data/predata\loofah\d90afd68-cbda-4882-92a1-18674ffb01a0.jpg,True,train
44326,dc54e4d5-0fb1-474c-aef0-9f26046bb6bd.jpg,0,0,loofah,data/predata\loofah\dc54e4d5-0fb1-474c-aef0-9f26046bb6bd.jpg,True,train
44337,dd71a81e-e9a7-41a7-8900-3140e019d97c.jpg,0,0,loofah,data/predata\loofah\dd71a81e-e9a7-41a7-8900-3140e019d97c.jpg,True,test
44349,df12c3a7-7506-4d97-af42-311f624871a5.jpg,0,0,loofah,data/predata\loofah\df12c3a7-7506-4d97-af42-311f624871a5.jpg,True,train
44372,e1eb2a1a-1311-4683-9a80-4d7943d15892.jpg,0,0,loofah,data/predata\loofah\e1eb2a1a-1311-4683-9a80-4d7943d15892.jpg,True,train
44378,e2e40eb3-8c7d-4341-a405-ae0a616ddfad.jpg,0,0,loofah,data/predata\loofah\e2e40eb3-8c7d-4341-a405-ae0a616ddfad.jpg,True,train
44383,e36874da-2f52-442f-98dd-03b81603e755.jpg,0,0,loofah,data/predata\loofah\e36874da-2f52-442f-98dd-03b81603e755.jpg,True,val
44393,e46ab654-fc29-4ece-b659-afa736a42080.jpg,0,0,loofah,data/predata\loofah\e46ab654-fc29-4ece-b659-afa736a42080.jpg,True,train
44399,e500f2dc-f0e7-4cd1-965b-f226cda73c24.jpg,0,0,loofah,data/predata\loofah\e500f2dc-f0e7-4cd1-965b-f226cda73c24.jpg,True,train
44410,e5a5c397-aec0-4ce2-8264-301a97f81431.jpg,0,0,loofah,data/predata\loofah\e5a5c397-aec0-4ce2-8264-301a97f81431.jpg,True,train
44420,e6d1ca40-2559-4da4-9bae-e7b1d33e7a82.jpg,0,0,loofah,data/predata\loofah\e6d1ca40-2559-4da4-9bae-e7b1d33e7a82.jpg,True,test
44421,e6e03772-bfa4-4aec-8f54-36b7edef59cf.jpg,0,0,loofah,data/predata\loofah\e6e03772-bfa4-4aec-8f54-36b7edef59cf.jpg,True,test
44423,e70694a8-ce71-4aec-ab1a-ba7d0955872c.jpg,0,0,loofah,data/predata\loofah\e70694a8-ce71-4aec-ab1a-ba7d0955872c.jpg,True,train
44435,e807164a-affd-46e7-8f94-76a04e0acf48.jpg,0,0,loofah,data/predata\loofah\e807164a-affd-46e7-8f94-76a04e0acf48.jpg,True,train
44464,eab42678-9014-43ba-ac77-bf4cf6a13d81.jpg,0,0,loofah,data/predata\loofah\eab42678-9014-43ba-ac77-bf4cf6a13d81.jpg,True,train
44469,eb62e4af-cafe-42b7-a2d8-1fa16732b3e8.jpg,0,0,loofah,data/predata\loofah\eb62e4af-cafe-42b7-a2d8-1fa16732b3e8.jpg,True,test
44488,ed0306f7-1407-4ed3-96e9-cc6071285706.jpg,0,-475,loofah,data/predata\loofah\ed0306f7-1407-4ed3-96e9-cc6071285706.jpg,False,test
44536,f19e1028-f834-4b5a-bf62-1ce34210d5c5.jpg,0,0,loofah,data/predata\loofah\f19e1028-f834-4b5a-bf62-1ce34210d5c5.jpg,True,train
44587,f6ca72ff-b5fa-46da-96cd-0ac31f5e6e3d.jpg,0,0,loofah,data/predata\loofah\f6ca72ff-b5fa-46da-96cd-0ac31f5e6e3d.jpg,True,train
44609,f9e8aeea-4b39-4918-bcd1-a98ed51a8474.jpg,0,0,loofah,data/predata\loofah\f9e8aeea-4b39-4918-bcd1-a98ed51a8474.jpg,True,train
44614,fa3e0e24-4a0d-4ed9-a921-c28818224140.jpg,0,0,loofah,data/predata\loofah\fa3e0e24-4a0d-4ed9-a921-c28818224140.jpg,True,train
44627,fbc00073-13d2-45f0-a9ba-2b7fcbeca958.jpg,0,0,loofah,data/predata\loofah\fbc00073-13d2-45f0-a9ba-2b7fcbeca958.jpg,True,train
44628,fbd1c0b2-e857-4875-a3d7-b528a67be111.jpg,0,0,loofah,data/predata\loofah\fbd1c0b2-e857-4875-a3d7-b528a67be111.jpg,True,train
44637,fc8d36cb-71d7-4edb-8a7d-6f7ce031a5d9.jpg,0,0,loofah,data/predata\loofah\fc8d36cb-71d7-4edb-8a7d-6f7ce031a5d9.jpg,True,test
44642,fce88378-5f12-47a3-9231-6860f055afee.jpg,0,0,loofah,data/predata\loofah\fce88378-5f12-47a3-9231-6860f055afee.jpg,True,train
44659,fe55a90c-5ba2-4459-b477-d569ed7b029a.jpg,0,0,loofah,data/predata\loofah\fe55a90c-5ba2-4459-b477-d569ed7b029a.jpg,True,train
44679,004285ab-9fee-417d-9c0c-630bed1cc583.jpg,0,0,mango,data/predata\mango\004285ab-9fee-417d-9c0c-630bed1cc583.jpg,True,test
44691,01492fbd-c14b-4796-bde7-130f8a2bdbde.jpg,0,0,mango,data/predata\mango\01492fbd-c14b-4796-bde7-130f8a2bdbde.jpg,True,test
44694,01969dc2-ddba-4737-a3ee-df7a335329da.jpg,0,0,mango,data/predata\mango\01969dc2-ddba-4737-a3ee-df7a335329da.jpg,True,train
44724,04fed3a6-95f3-40b2-906a-c99598b33377.jpg,0,0,mango,data/predata\mango\04fed3a6-95f3-40b2-906a-c99598b33377.jpg,True,test
44768,082eae45-f085-472e-9803-71dc9c76a035.jpg,0,0,mango,data/predata\mango\082eae45-f085-472e-9803-71dc9c76a035.jpg,True,train
44782,08e69c90-1e89-47fc-9c65-42e2d1593ca8.jpg,0,0,mango,data/predata\mango\08e69c90-1e89-47fc-9c65-42e2d1593ca8.jpg,True,train
44834,0e64c6a7-d05a-4c36-988c-0e4c4b617328.jpg,0,0,mango,data/predata\mango\0e64c6a7-d05a-4c36-988c-0e4c4b617328.jpg,True,train
44844,0ef18fd8-0c68-4c30-bdb9-af1cba562bb6.jpg,0,0,mango,data/predata\mango\0ef18fd8-0c68-4c30-bdb9-af1cba562bb6.jpg,True,train
44860,0ff3ace6-09d9-4744-8f87-8f3fd634d1c8.jpg,0,0,mango,data/predata\mango\0ff3ace6-09d9-4744-8f87-8f3fd634d1c8.jpg,True,val
44895,135a27f0-e10a-461b-ac09-f6d967f9223a.jpg,0,-102,mango,data/predata\mango\135a27f0-e10a-461b-ac09-f6d967f9223a.jpg,False,train
44907,147afda9-550a-43ae-aaab-b9eb802b24ec.jpg,0,-116,mango,data/predata\mango\147afda9-550a-43ae-aaab-b9eb802b24ec.jpg,False,train
44951,1911d558-df36-407e-98f0-c6529e828137.jpg,0,0,mango,data/predata\mango\1911d558-df36-407e-98f0-c6529e828137.jpg,True,train
44966,1a2d7f3e-8237-42ac-8b04-0037be3736e5.jpg,0,0,mango,data/predata\mango\1a2d7f3e-8237-42ac-8b04-0037be3736e5.jpg,True,train
44981,1bc25e09-42ee-49d4-affa-209e4ef8eb12.jpg,0,0,mango,data/predata\mango\1bc25e09-42ee-49d4-affa-209e4ef8eb12.jpg,True,val
44984,1be81b3b-e9bf-4abf-9d96-613d77b97142.jpg,0,0,mango,data/predata\mango\1be81b3b-e9bf-4abf-9d96-613d77b97142.jpg,True,val
45056,21d444df-88ed-4715-985b-9c1630fd97e9.jpg,0,0,mango,data/predata\mango\21d444df-88ed-4715-985b-9c1630fd97e9.jpg,True,train
45064,22773f1b-86a1-412d-b4fc-6659a5ed4a8d.jpg,0,0,mango,data/predata\mango\22773f1b-86a1-412d-b4fc-6659a5ed4a8d.jpg,True,train
45082,23861828-aa61-428e-9f53-837815681aa7.jpg,0,0,mango,data/predata\mango\23861828-aa61-428e-9f53-837815681aa7.jpg,True,train
45091,2429a149-72d4-4302-b3c7-63a77c03dda5.jpg,0,0,mango,data/predata\mango\2429a149-72d4-4302-b3c7-63a77c03dda5.jpg,True,test
45098,24a101f9-1051-4e8f-8424-d91085bc990d.jpg,0,0,mango,data/predata\mango\24a101f9-1051-4e8f-8424-d91085bc990d.jpg,True,train
45102,24dfb354-c5ef-4079-b189-fbea84a94bb1.jpg,0,0,mango,data/predata\mango\24dfb354-c5ef-4079-b189-fbea84a94bb1.jpg,True,train
45115,25f1aa13-083f-42fc-9aa3-1cce60040f14.jpg,0,0,mango,data/predata\mango\25f1aa13-083f-42fc-9aa3-1cce60040f14.jpg,True,train
45138,27cf2a28-42db-476f-87b9-e67d32b2e435.jpg,0,0,mango,data/predata\mango\27cf2a28-42db-476f-87b9-e67d32b2e435.jpg,True,train
45144,282c6919-f3fe-4bff-a002-d938c282e77b.jpg,0,0,mango,data/predata\mango\282c6919-f3fe-4bff-a002-d938c282e77b.jpg,True,train
45149,28547135-b41c-4eb4-9233-1e99df418f50.jpg,0,-144,mango,data/predata\mango\28547135-b41c-4eb4-9233-1e99df418f50.jpg,False,train
45254,32254350-d064-4de2-8961-49390b059049.jpg,0,0,mango,data/predata\mango\32254350-d064-4de2-8961-49390b059049.jpg,True,train
45257,3286bd7d-46d4-4251-987e-a791daa41fd2.jpg,0,0,mango,data/predata\mango\3286bd7d-46d4-4251-987e-a791daa41fd2.jpg,True,train
45274,33cda05c-1be5-4cb7-a4c1-1abecc945e42.jpg,0,0,mango,data/predata\mango\33cda05c-1be5-4cb7-a4c1-1abecc945e42.jpg,True,train
45288,34e10592-768f-4d2e-afdd-a540573fe4cb.jpg,0,0,mango,data/predata\mango\34e10592-768f-4d2e-afdd-a540573fe4cb.jpg,True,test
45306,369915d6-9a96-4af4-ba5a-27d30a1378d5.jpg,0,0,mango,data/predata\mango\369915d6-9a96-4af4-ba5a-27d30a1378d5.jpg,True,val
45345,3a5c868c-a40d-4604-88bd-ddb11d225bda.jpg,0,0,mango,data/predata\mango\3a5c868c-a40d-4604-88bd-ddb11d225bda.jpg,True,val
45404,3fc5a48c-9ec5-43bc-bf69-fa33a68fbaef.jpg,0,0,mango,data/predata\mango\3fc5a48c-9ec5-43bc-bf69-fa33a68fbaef.jpg,True,train
45438,434c6fe9-583e-47e6-a2ce-7a29ae4dda27.jpg,0,0,mango,data/predata\mango\434c6fe9-583e-47e6-a2ce-7a29ae4dda27.jpg,True,train
45452,44240296-333b-437c-8868-dd8c31d431a7.jpg,0,0,mango,data/predata\mango\44240296-333b-437c-8868-dd8c31d431a7.jpg,True,val
45498,4746a19a-d7d3-4e32-b2b1-a5013050c5af.jpg,0,0,mango,data/predata\mango\4746a19a-d7d3-4e32-b2b1-a5013050c5af.jpg,True,train
45507,47c968e9-bfea-44a6-940c-b45cf8e47791.jpg,0,0,mango,data/predata\mango\47c968e9-bfea-44a6-940c-b45cf8e47791.jpg,True,test
45509,47dd421e-177a-45d0-892c-632d5f91d94c.jpg,0,0,mango,data/predata\mango\47dd421e-177a-45d0-892c-632d5f91d94c.jpg,True,train
45520,48570fff-4a0f-470d-8d55-fb9a194a5218.jpg,0,0,mango,data/predata\mango\48570fff-4a0f-470d-8d55-fb9a194a5218.jpg,True,train
45523,488bbf5e-d526-44f0-9078-709498529a16.jpg,0,0,mango,data/predata\mango\488bbf5e-d526-44f0-9078-709498529a16.jpg,True,train
45528,48d033be-4f33-4db5-a3db-8c04d67b39a6.jpg,0,-144,mango,data/predata\mango\48d033be-4f33-4db5-a3db-8c04d67b39a6.jpg,False,test
45534,494bbecb-ef1d-4707-8786-496b947c9ef2.jpg,0,0,mango,data/predata\mango\494bbecb-ef1d-4707-8786-496b947c9ef2.jpg,True,train
45545,4aaa7cf7-f84d-4728-9ac4-a6e6cdcad4a6.jpg,0,0,mango,data/predata\mango\4aaa7cf7-f84d-4728-9ac4-a6e6cdcad4a6.jpg,True,test
45569,4d83ac14-dc13-4c74-8aae-9266fe854767.jpg,0,0,mango,data/predata\mango\4d83ac14-dc13-4c74-8aae-9266fe854767.jpg,True,train
45574,4dbdeeba-7e4e-44d2-b76b-94b3ce935c0e.jpg,0,0,mango,data/predata\mango\4dbdeeba-7e4e-44d2-b76b-94b3ce935c0e.jpg,True,train
45578,4dfa537a-2798-4f79-9a31-54a08ff858a1.jpg,0,0,mango,data/predata\mango\4dfa537a-2798-4f79-9a31-54a08ff858a1.jpg,True,train
45585,4ea09222-5aaf-426b-b5e4-3d59e65aea8b.jpg,0,0,mango,data/predata\mango\4ea09222-5aaf-426b-b5e4-3d59e65aea8b.jpg,True,train
45590,4f1bea51-4d42-48f7-adf5-b30fcedc9efb.jpg,0,0,mango,data/predata\mango\4f1bea51-4d42-48f7-adf5-b30fcedc9efb.jpg,True,train
45613,5114088d-1c61-4cfc-bdd6-8d1e5e5c2794.jpg,0,0,mango,data/predata\mango\5114088d-1c61-4cfc-bdd6-8d1e5e5c2794.jpg,True,train
45653,53deacc4-db1d-4a87-87a1-48bd360370e0.jpg,0,0,mango,data/predata\mango\53deacc4-db1d-4a87-87a1-48bd360370e0.jpg,True,train
45669,549b4442-0b04-490d-a0df-1604b1667a76.jpg,0,0,mango,data/predata\mango\549b4442-0b04-490d-a0df-1604b1667a76.jpg,True,train
45681,556fa634-1a48-44c3-9faf-9979f73cdc11.jpg,0,-144,mango,data/predata\mango\556fa634-1a48-44c3-9faf-9979f73cdc11.jpg,False,train
45685,55becf52-db02-4cff-acf5-42c8e1ab8d94.jpg,0,0,mango,data/predata\mango\55becf52-db02-4cff-acf5-42c8e1ab8d94.jpg,True,test
45686,55ce5198-d467-4928-863e-e408c79658c1.jpg,0,0,mango,data/predata\mango\55ce5198-d467-4928-863e-e408c79658c1.jpg,True,train
45688,55eadabf-adbb-4314-942f-f21802a9c904.jpg,0,0,mango,data/predata\mango\55eadabf-adbb-4314-942f-f21802a9c904.jpg,True,train
45722,5850c2c2-5ab4-4317-99ad-57504ce9579b.jpg,0,0,mango,data/predata\mango\5850c2c2-5ab4-4317-99ad-57504ce9579b.jpg,True,train
45724,58837202-aa51-4e2c-8e41-7eceba1b2470.jpg,0,0,mango,data/predata\mango\58837202-aa51-4e2c-8e41-7eceba1b2470.jpg,True,train
45764,5b60c7da-b3b3-4d0d-92d6-a49c8310cd38.jpg,0,-174,mango,data/predata\mango\5b60c7da-b3b3-4d0d-92d6-a49c8310cd38.jpg,False,test
45780,5cf57227-cfc0-45d7-be26-330b6794fd63.jpg,0,0,mango,data/predata\mango\5cf57227-cfc0-45d7-be26-330b6794fd63.jpg,True,train
45784,5d1e13c8-04ea-4d44-aac6-b516fe133c1e.jpg,0,0,mango,data/predata\mango\5d1e13c8-04ea-4d44-aac6-b516fe133c1e.jpg,True,train
45789,5dc74051-f303-411b-a1cc-317e3cb40d64.jpg,0,0,mango,data/predata\mango\5dc74051-f303-411b-a1cc-317e3cb40d64.jpg,True,train
45797,5e80db36-19a4-420c-9435-a6398d70f2df.jpg,0,0,mango,data/predata\mango\5e80db36-19a4-420c-9435-a6398d70f2df.jpg,True,train
45802,5eca6d9f-207b-4c76-939d-39400564cff5.jpg,0,0,mango,data/predata\mango\5eca6d9f-207b-4c76-939d-39400564cff5.jpg,True,train
45827,606ed8b1-528f-4a12-8317-3c2c41b62b5c.jpg,0,0,mango,data/predata\mango\606ed8b1-528f-4a12-8317-3c2c41b62b5c.jpg,True,test
45836,60f2e935-dfc2-49c1-a6c7-96c1ee3dac90.jpg,0,0,mango,data/predata\mango\60f2e935-dfc2-49c1-a6c7-96c1ee3dac90.jpg,True,test
45839,61426c76-3d87-407e-9e1d-2eec380bc7aa.jpg,0,0,mango,data/predata\mango\61426c76-3d87-407e-9e1d-2eec380bc7aa.jpg,True,test
45857,625c0bea-713f-4e95-9cd0-041e5f0bbb53.jpg,0,0,mango,data/predata\mango\625c0bea-713f-4e95-9cd0-041e5f0bbb53.jpg,True,train
45882,641c823e-c57d-488a-908e-7e7b70730269.jpg,0,0,mango,data/predata\mango\641c823e-c57d-488a-908e-7e7b70730269.jpg,True,train
45889,64f96bbf-4d93-4bf7-8329-3fe49cc7d2a8.jpg,0,0,mango,data/predata\mango\64f96bbf-4d93-4bf7-8329-3fe49cc7d2a8.jpg,True,train
45893,6523fbf5-98fc-4372-bffb-a1ac623470d2.jpg,0,0,mango,data/predata\mango\6523fbf5-98fc-4372-bffb-a1ac623470d2.jpg,True,test
45897,6544e02c-45c1-4e86-9d22-a37cc27e8b0a.jpg,0,0,mango,data/predata\mango\6544e02c-45c1-4e86-9d22-a37cc27e8b0a.jpg,True,train
45908,66287020-0033-4efe-b521-da7815231ef7.jpg,0,0,mango,data/predata\mango\66287020-0033-4efe-b521-da7815231ef7.jpg,True,train
45920,672a3ab0-19a5-4d38-866b-bebd47b1def4.jpg,0,0,mango,data/predata\mango\672a3ab0-19a5-4d38-866b-bebd47b1def4.jpg,True,test
45921,6732ee76-21c4-4ca7-b741-c2c8adb0dd81.jpg,0,0,mango,data/predata\mango\6732ee76-21c4-4ca7-b741-c2c8adb0dd81.jpg,True,train
45932,67ed8400-f0ae-4f39-b9a2-7cc773cdaa0a.jpg,0,0,mango,data/predata\mango\67ed8400-f0ae-4f39-b9a2-7cc773cdaa0a.jpg,True,train
45954,69496e39-6e2a-4273-bb31-691d0c443dcd.jpg,0,-379,mango,data/predata\mango\69496e39-6e2a-4273-bb31-691d0c443dcd.jpg,False,train
45970,6a33424f-0678-4d23-af16-70ebb03aa4ba.jpg,0,-144,mango,data/predata\mango\6a33424f-0678-4d23-af16-70ebb03aa4ba.jpg,False,val
46010,6d4c2c95-cf21-482a-a2d1-3546b6a210a8.jpg,0,0,mango,data/predata\mango\6d4c2c95-cf21-482a-a2d1-3546b6a210a8.jpg,True,train
46014,6d70b1bf-aea6-4b32-8130-856eb8a59c86.jpg,0,0,mango,data/predata\mango\6d70b1bf-aea6-4b32-8130-856eb8a59c86.jpg,True,train
46056,6fe0266d-e5c2-4ed2-8a51-ac211f7d79e5.jpg,0,0,mango,data/predata\mango\6fe0266d-e5c2-4ed2-8a51-ac211f7d79e5.jpg,True,train
46072,71bfed9f-9b5a-4fd5-83ed-0e6b8584dd4b.jpg,0,0,mango,data/predata\mango\71bfed9f-9b5a-4fd5-83ed-0e6b8584dd4b.jpg,True,test
46082,727c6163-db0e-4560-b07f-db4751bcb616.jpg,0,0,mango,data/predata\mango\727c6163-db0e-4560-b07f-db4751bcb616.jpg,True,test
46109,74636d8e-2d26-41c5-a99c-57a5e0df219b.jpg,0,0,mango,data/predata\mango\74636d8e-2d26-41c5-a99c-57a5e0df219b.jpg,True,test
46130,767a18a9-9597-45d1-b4b0-f71c13899189.jpg,0,0,mango,data/predata\mango\767a18a9-9597-45d1-b4b0-f71c13899189.jpg,True,train
46138,7701a6e9-e3c6-435a-97fa-6e3a5d82106c.jpg,0,0,mango,data/predata\mango\7701a6e9-e3c6-435a-97fa-6e3a5d82106c.jpg,True,test
46149,77afff93-a745-4435-8336-281d622fc857.jpg,0,-144,mango,data/predata\mango\77afff93-a745-4435-8336-281d622fc857.jpg,False,train
46166,78f73e36-4006-49be-8df7-c49d7ca5b182.jpg,0,0,mango,data/predata\mango\78f73e36-4006-49be-8df7-c49d7ca5b182.jpg,True,train
46182,79f89ee7-3f17-431c-9103-6e924ae5aa4f.jpg,0,0,mango,data/predata\mango\79f89ee7-3f17-431c-9103-6e924ae5aa4f.jpg,True,train
46196,7b14708a-3bfc-40f6-9072-fe33d2c428bd.jpg,0,0,mango,data/predata\mango\7b14708a-3bfc-40f6-9072-fe33d2c428bd.jpg,True,train
46208,7c368fd9-17a1-499c-991b-63afd6e4cac6.jpg,0,0,mango,data/predata\mango\7c368fd9-17a1-499c-991b-63afd6e4cac6.jpg,True,train
46210,7c597ed0-cd54-4901-81f7-9b923a7f3c15.jpg,0,0,mango,data/predata\mango\7c597ed0-cd54-4901-81f7-9b923a7f3c15.jpg,True,train
46217,7ce54da7-66d8-49ec-b89c-6c727fd445a4.jpg,0,0,mango,data/predata\mango\7ce54da7-66d8-49ec-b89c-6c727fd445a4.jpg,True,train
46225,7d4851f6-56ba-4f48-8537-9ef8981a2011.jpg,0,0,mango,data/predata\mango\7d4851f6-56ba-4f48-8537-9ef8981a2011.jpg,True,train
46227,7d57c1b3-af3f-4712-8a8b-af21e5706817.jpg,0,0,mango,data/predata\mango\7d57c1b3-af3f-4712-8a8b-af21e5706817.jpg,True,train
46237,7e52b428-fae2-4366-8b35-9807e500a1c1.jpg,0,0,mango,data/predata\mango\7e52b428-fae2-4366-8b35-9807e500a1c1.jpg,True,train
46242,7ecd820e-b2ea-4580-ad62-4e4f8f013ef1.jpg,0,0,mango,data/predata\mango\7ecd820e-b2ea-4580-ad62-4e4f8f013ef1.jpg,True,train
46259,8020b249-f116-41bd-ade1-27bb14652830.jpg,0,0,mango,data/predata\mango\8020b249-f116-41bd-ade1-27bb14652830.jpg,True,train
46279,81a732a1-516c-4af6-96e2-d52c25c0c346.jpg,0,0,mango,data/predata\mango\81a732a1-516c-4af6-96e2-d52c25c0c346.jpg,True,train
46298,82d4417b-becb-4782-b3fe-2e234ee32d9d.jpg,0,0,mango,data/predata\mango\82d4417b-becb-4782-b3fe-2e234ee32d9d.jpg,True,train
46346,865b7e6f-91af-4c9d-a1f6-64cc9a6b87cb.jpg,0,0,mango,data/predata\mango\865b7e6f-91af-4c9d-a1f6-64cc9a6b87cb.jpg,True,train
46349,86771740-90a3-41f7-9d7f-b219ae599b69.jpg,0,-144,mango,data/predata\mango\86771740-90a3-41f7-9d7f-b219ae599b69.jpg,False,train
46405,8b95f089-9722-4f10-b196-1ab1d640426b.jpg,0,0,mango,data/predata\mango\8b95f089-9722-4f10-b196-1ab1d640426b.jpg,True,test
46449,8ded948a-7f03-4e09-a62a-5f4219ee4a2c.jpg,0,0,mango,data/predata\mango\8ded948a-7f03-4e09-a62a-5f4219ee4a2c.jpg,True,train
46452,8e12f241-0fb4-44fe-8dc6-de5802f26e0f.jpg,0,-102,mango,data/predata\mango\8e12f241-0fb4-44fe-8dc6-de5802f26e0f.jpg,False,train
46480,91184eca-6470-410b-b051-50b1a7c3f154.jpg,0,0,mango,data/predata\mango\91184eca-6470-410b-b051-50b1a7c3f154.jpg,True,train
46488,91ac3bd5-9630-4ea5-a553-de5e0125b85b.jpg,0,0,mango,data/predata\mango\91ac3bd5-9630-4ea5-a553-de5e0125b85b.jpg,True,train
46495,91e7ca32-364b-41cc-9761-9104627cd101.jpg,0,0,mango,data/predata\mango\91e7ca32-364b-41cc-9761-9104627cd101.jpg,True,val
46499,924cfd07-f12c-4cbd-90da-7f11e5afe6f4.jpg,0,-144,mango,data/predata\mango\924cfd07-f12c-4cbd-90da-7f11e5afe6f4.jpg,False,train
46500,927479af-29d6-45bd-b029-6f140489df21.jpg,0,0,mango,data/predata\mango\927479af-29d6-45bd-b029-6f140489df21.jpg,True,val
46501,9281bb67-43bb-4c68-93ad-dc8db3d5c42a.jpg,0,-144,mango,data/predata\mango\9281bb67-43bb-4c68-93ad-dc8db3d5c42a.jpg,False,train
46528,94e28ce8-50f4-42b8-b3a1-dfe3c3b387aa.jpg,0,0,mango,data/predata\mango\94e28ce8-50f4-42b8-b3a1-dfe3c3b387aa.jpg,True,train
46545,95bb7fc2-64f0-48c3-a11f-59fd084ffdb2.jpg,0,0,mango,data/predata\mango\95bb7fc2-64f0-48c3-a11f-59fd084ffdb2.jpg,True,train
46550,95f1c34b-4215-41d8-8f80-c652fb52c5bc.jpg,0,0,mango,data/predata\mango\95f1c34b-4215-41d8-8f80-c652fb52c5bc.jpg,True,train
46560,96ae3ef7-7c8e-412e-b9af-7695af2d369d.jpg,0,-102,mango,data/predata\mango\96ae3ef7-7c8e-412e-b9af-7695af2d369d.jpg,False,test
46562,96c40d60-bd7e-49d8-9ea2-131cbe00018f.jpg,0,-174,mango,data/predata\mango\96c40d60-bd7e-49d8-9ea2-131cbe00018f.jpg,False,val
46607,9a8fccbc-a2a6-4506-bb58-8c08114f9462.jpg,0,-102,mango,data/predata\mango\9a8fccbc-a2a6-4506-bb58-8c08114f9462.jpg,False,train
46617,9b204c6f-5665-4911-b4d4-e3084d07c6b3.jpg,0,-128,mango,data/predata\mango\9b204c6f-5665-4911-b4d4-e3084d07c6b3.jpg,False,train
46637,9d6b3b83-7dea-4203-9ac5-9db5afbebf97.jpg,0,0,mango,data/predata\mango\9d6b3b83-7dea-4203-9ac5-9db5afbebf97.jpg,True,train
46638,9d7d5cfb-5b6d-42db-98f0-30a063d02ba6.jpg,0,0,mango,data/predata\mango\9d7d5cfb-5b6d-42db-98f0-30a063d02ba6.jpg,True,val
